battery_id,cycle_idx,rated_capacity,ambient_temperature,capacity,soh,computed_q_max_Ah,capacity_reported_Ah,duration,q_gap_abs,q_gap_pct,dv_dt_mean,dv_dt_std,dv_dt_max,dv_dt_min,dT_dt_mean,dT_dt_std,dT_dt_max,dT_dt_min,dq_dt_mean,dq_dt_std,dq_dt_max,dq_dt_min,test_condition
B0007,315,2.0,24,1.6259938279733204,0.8129969139866602,1.6500810850128225,1.6259938279733204,3082.937,0.024087257039502097,1.4813867448393123,-0.000317480239878802,0.003349160349606296,0.041519255076318734,-0.01921056534772883,0.005154604104964302,0.004620221358399057,0.02769506364965313,-0.015458010970544611,6.047172219234895e-16,8.703367425573614e-15,1.4210854715202004e-14,-1.4210854715202004e-14,nasa_room_ambient
B0007,319,2.0,24,1.6157433862812898,0.8078716931406449,1.6397513029778128,1.6157433862812898,3074.266,0.024007916696523024,1.4858743597755573,-0.0003089454361025174,0.0035903051143424906,0.044459451186037335,-0.020302779731378687,0.005128526123327579,0.0048294448575080815,0.028686552945827337,-0.016626725524437447,-2.1662888285368908e-16,9.575584736785122e-15,2.842170943040401e-14,-2.842170943040401e-14,nasa_room_ambient
B0007,323,2.0,24,1.6056626764846538,0.8028313382423269,1.629674544660027,1.6056626764846538,3066.0,0.024011868175373152,1.4954491081491268,-0.00030149556296067324,0.0035583091852582965,0.044170215255287096,-0.02033812776241531,0.00511784255930266,0.00500275505783682,0.027959910675225075,-0.01694657180171255,-1.7383308520124775e-16,1.0000880419110365e-14,2.842170943040401e-14,-2.842170943040401e-14,nasa_room_ambient
B0007,327,2.0,24,1.5949746921524348,0.7974873460762174,1.6189903302168103,1.5949746921524348,3056.437,0.024015638064375455,1.5057065282939446,-0.00029365054143596736,0.003266122217783321,0.040517401327376606,-0.018755488347596813,0.005055099312063477,0.0051058848475370525,0.026342364776248406,-0.018491723941631812,-3.051410521669142e-16,9.47262160700301e-15,2.842170943040401e-14,-2.842170943040401e-14,nasa_room_ambient
B0007,331,2.0,24,1.5904102438871945,0.7952051219435973,1.6144647197686228,1.5904102438871945,3048.219,0.024054475881428283,1.5124698783777724,-0.0002954940579155154,0.0034250157397980744,0.04247112368197563,-0.019624577714930064,0.005120880033203146,0.005141311404187096,0.02722550268974322,-0.017803128660361267,1.7490282726402466e-16,9.588201066911287e-15,2.842170943040401e-14,-2.842170943040401e-14,nasa_room_ambient
B0007,335,2.0,24,1.5853517062988178,0.7926758531494089,1.609405165470686,1.5853517062988178,3039.218,0.024053459171868186,1.5172317332677994,-0.0002967049049575977,0.003373232575530838,0.04171638938867356,-0.01940001268662986,0.005146189692209804,0.005061189595155077,0.026368590783199863,-0.016814131476213134,2.631639762074445e-16,9.203217125036281e-15,2.842170943040401e-14,-2.842170943040401e-14,nasa_room_ambient
B0007,339,2.0,24,1.5799737147242376,0.7899868573621188,1.604029355629049,1.5799737147242376,3039.047,0.02405564090481138,1.5225342472871428,-0.0002898371844938786,0.0033147144388208905,0.041061083073732865,-0.01901471036939313,0.0050620602965278,0.005233470088502803,0.025631875473053345,-0.019278519140399727,1.75442650804963e-16,9.406246097002343e-15,1.4210854715202004e-14,-4.263256414560601e-14,nasa_room_ambient
B0007,343,2.0,24,1.5752185465278068,0.7876092732639034,1.5992915294618104,1.5752185465278068,3030.375,0.024072982934003617,1.5282313039715512,-0.00028939232480331876,0.0032930650265099413,0.04059113582058482,-0.018789150794173023,0.005084483410774807,0.005230070777940959,0.025892701505140447,-0.017775124706210566,1.7598581690652637e-16,9.354188348117932e-15,1.4210854715202004e-14,-2.842170943040401e-14,nasa_room_ambient
B0007,347,2.0,24,1.569798484648868,0.784899242324434,1.5938902460942694,1.569798484648868,3021.0,0.024091761445401483,1.5347040834219126,-0.0002907979489908343,0.0032711321411461594,0.040278491661831325,-0.018646136169667454,0.005117898978229435,0.005216112643520713,0.026320350481734422,-0.017330343553095234,-5.737301593093977e-16,1.034005409835723e-14,2.842170943040401e-14,-2.842170943040401e-14,nasa_room_ambient
B0007,351,2.0,24,1.5702565375950357,0.7851282687975178,1.5891226399357903,1.5702565375950357,3021.75,0.018866102340754587,1.2014662501994369,-0.00028365255459754347,0.003098984882866892,0.03799907365232369,-0.01737601473401805,0.005039692875177185,0.00532104600005139,0.02456574280021151,-0.018300921290452354,-6.619963376646896e-16,9.773362030013797e-15,2.842170943040401e-14,-2.842170943040401e-14,nasa_room_ambient
B0007,355,2.0,24,1.565249873909438,0.782624936954719,1.5893237737378407,1.565249873909438,3012.265,0.02407389982840269,1.5380227930173629,-0.00029473989704528243,0.0036913272652266617,0.04530689702647471,-0.02037327078130631,0.005213434348800514,0.0053716375427281405,0.02898312806442016,-0.017421658224268555,-3.541646034941309e-16,9.707882095862797e-15,2.842170943040401e-14,-2.842170943040401e-14,nasa_room_ambient
B0007,359,2.0,24,1.559633933561147,0.7798169667805736,1.5838110061815454,1.559633933561147,3002.641,0.024177072620398254,1.5501761086458412,-0.00029346650750567625,0.0034617870055262995,0.04259415751869115,-0.01975762599974723,0.0051963776115666795,0.005316155211393175,0.02764373737714587,-0.0177471724661971,-7.993605777301127e-16,9.82591910153954e-15,2.842170943040401e-14,-2.842170943040401e-14,nasa_room_ambient
B0007,363,2.0,24,1.5649820533392105,0.7824910266696052,1.5890658280285856,1.5649820533392105,3012.0,0.02408377468937517,1.538916988727602,-0.0002905110740298471,0.003471192554672584,0.04269370649839439,-0.019616597721541215,0.005140284379281572,0.005563948716581617,0.027853749777360992,-0.02288830637622974,3.541646034941309e-16,1.0089224319810557e-14,2.842170943040401e-14,-2.842170943040401e-14,nasa_room_ambient
B0007,366,2.0,24,1.57497949984227,0.787489749921135,1.5990716916327203,1.57497949984227,3020.11,0.024092191790450412,1.5296828811335756,-0.00030333643553569504,0.0035296288433026906,0.04342169164696352,-0.020594313205961848,0.0051760904606389276,0.005174455988320999,0.027279520042075234,-0.017491914265517217,4.413308917764597e-17,1.0416250532699764e-14,2.842170943040401e-14,-2.842170943040401e-14,nasa_room_ambient
B0007,370,2.0,24,1.5652811168780458,0.7826405584390229,1.5893483112045952,1.5652811168780458,3002.172000000006,0.024067194326549357,1.5375637045025747,-0.00030439471521171167,0.003721452024739152,0.045544774205214314,-0.021168531173788724,0.00526281501898253,0.005263730577880209,0.028832262160509714,-0.018949727469201132,4.440892098500626e-16,8.83503178101919e-15,2.842170943040401e-14,-1.4210854715202004e-14,nasa_room_ambient
B0007,374,2.0,24,1.559755497470126,0.779877748735063,1.578511091525372,1.559755497470126,2992.703,0.01875559405524596,1.2024701362275652,-0.00029494437059444614,0.003110668088464616,0.037966794475908186,-0.017830329196121222,0.005159885335517153,0.005185771211787865,0.024339090397102137,-0.017167959976884806,4.4548133903454555e-17,8.532334218625745e-15,2.842170943040401e-14,-1.4210854715202004e-14,nasa_room_ambient
B0007,378,2.0,24,1.549897685670499,0.7749488428352495,1.5739928560633694,1.549897685670499,2964.468,0.024095170392870457,1.5546297420559527,-0.0003126153596819518,0.003744152885420601,0.04568354391654958,-0.020920483314628313,0.005439086199970944,0.005156978861779663,0.029719334495179606,-0.018061901025056677,1.5290160136609751e-15,1.0735562994705625e-14,2.842170943040401e-14,-2.842170943040401e-14,nasa_room_ambient
B0007,382,2.0,24,1.5438771531345021,0.7719385765672511,1.5679980660168815,1.5438771531345021,2983.375,0.024120912882379386,1.5623595979386826,-0.0002882083873351205,0.003224287924479577,0.03943661845727098,-0.018377944996061615,0.005205964084604758,0.005369545449524073,0.02463908986303842,-0.017899446326393953,1.2959584488706229e-15,9.305564510232467e-15,2.842170943040401e-14,-1.4210854715202004e-14,nasa_room_ambient
B0007,386,2.0,24,1.5450187488690073,0.7725093744345036,1.569110639350695,1.5450187488690073,2975.297,0.024091890481687805,1.5593267395184478,-0.0003008830568250648,0.0035322510560402906,0.043130213555172936,-0.020397931035733147,0.0052870206311206695,0.005394859199318234,0.027715400113621946,-0.019169669838305037,5.379503362221579e-16,8.943171539909855e-15,2.842170943040401e-14,-1.4210854715202004e-14,nasa_room_ambient
B0007,390,2.0,24,1.5445940154102908,0.7722970077051454,1.5632744370880283,1.5445940154102908,2974.9850000000006,0.018680421677737424,1.209406581364705,-0.00028883084642464187,0.0032102861286589833,0.039165952079614735,-0.01834872957921392,0.005174188403633302,0.0053812027784494645,0.02440588382730846,-0.017332623007928927,-8.069255043332368e-16,1.1427312579981324e-14,2.842170943040401e-14,-2.842170943040401e-14,nasa_room_ambient
B0007,394,2.0,24,1.5343086721758876,0.7671543360879438,1.5583258318156656,1.5343086721758876,2966.25,0.02401715963977802,1.565340799756933,-0.0002901601830569717,0.0033785898337280493,0.041211636773973936,-0.01924299369867459,0.005214797559881282,0.005471827852151426,0.025959736019672608,-0.018162044789580025,2.24855296126614e-16,9.755610758057901e-15,2.842170943040401e-14,-2.842170943040401e-14,nasa_room_ambient
B0007,398,2.0,24,1.5287603942958483,0.7643801971479242,1.5528739760119605,1.5287603942958483,2956.359,0.02411358171611222,1.577329044243,-0.0002930838380202334,0.0033119218528293174,0.04025530635231614,-0.018928839249499424,0.005272551753645411,0.005486929143226608,0.026208804303486932,-0.01803068340754521,2.7068294695622867e-16,9.264714538557694e-15,2.842170943040401e-14,-1.4210854715202004e-14,nasa_room_ambient
B0007,402,2.0,24,1.5289260249179843,0.7644630124589922,1.5530613946366487,1.5289260249179843,2956.344,0.024135369718664368,1.5785832228187138,-0.00029156981506747964,0.003474141734005796,0.04225728620015114,-0.019797470456934294,0.005289627525110103,0.0055086661123372824,0.027031720202675746,-0.01835836303498348,0.0,9.60829146070542e-15,1.4210854715202004e-14,-2.842170943040401e-14,nasa_room_ambient
B0007,406,2.0,24,1.529091650133123,0.7645458250665615,1.553134911516835,1.529091650133123,2956.406,0.024043261383711823,1.5723885080151088,-0.00029585884536408887,0.0038195688904271315,0.04632560534429321,-0.021229912906728196,0.0053248120209318395,0.0056715589842496784,0.02984425045366379,-0.01883120739164988,-9.022764898540955e-17,9.935903774712835e-15,2.842170943040401e-14,-2.842170943040401e-14,nasa_room_ambient
B0007,410,2.0,24,1.5239059324661248,0.7619529662330624,1.547955372566583,1.5239059324661248,2947.266,0.024049440100458286,1.5781446602507327,-0.0002921524351889406,0.003720207971740434,0.045304183306904416,-0.02103354248634204,0.005320335611126921,0.005554555963302869,0.028044460438465535,-0.018078045449047675,-3.620599927440001e-16,9.065970650890473e-15,2.842170943040401e-14,-1.4210854715202004e-14,nasa_room_ambient
B0007,414,2.0,24,1.5186675419100615,0.7593337709550307,1.5427219547247002,1.5186675419100615,2937.984,0.024054412814638715,1.5839156465005468,-0.0002926450762963137,0.0035551244794146545,0.043315573518819886,-0.020285165851576192,0.005326576097056567,0.005531248892857371,0.026461544638574086,-0.01805097087200158,8.172376513534698e-16,9.262249271938672e-15,2.842170943040401e-14,-1.4210854715202004e-14,nasa_room_ambient
B0007,418,2.0,24,1.5136482266426952,0.7568241133213476,1.537812293332204,1.5136482266426952,2929.125,0.02416406668950888,1.5964123145775624,-0.0002891769278891078,0.0035728140706960403,0.04356468161185979,-0.020080952090303986,0.005381578309352406,0.005561492460760911,0.027335961061119463,-0.018820404753962183,-6.376665577334232e-16,9.079868039352368e-15,1.4210854715202004e-14,-1.4210854715202004e-14,nasa_room_ambient
B0007,422,2.0,24,1.5136050185229033,0.7568025092614517,1.5376774485542783,1.5136050185229033,2928.454,0.024072430031375047,1.5904036876718899,-0.00029646959060208774,0.0035956075612226827,0.04361666810413056,-0.02063528145276046,0.005406194553303092,0.0055284036167165635,0.02722536097461825,-0.01841095327368647,-9.109522253334617e-17,9.101775865804201e-15,1.4210854715202004e-14,-2.842170943040401e-14,nasa_room_ambient
B0007,426,2.0,24,1.5139470614867965,0.7569735307433982,1.5380320215886898,1.5139470614867965,2929.375,0.024084960101893316,1.5908720135986978,-0.00029474172164790637,0.003731694731484194,0.04525152236982449,-0.021231085491656698,0.005384655409788801,0.005574394347876649,0.02842311144292564,-0.017879172976873914,1.8219044506669235e-16,9.029002598291809e-15,2.842170943040401e-14,-2.842170943040401e-14,nasa_room_ambient
B0007,430,2.0,24,1.5339599193158786,0.7669799596579393,1.5580478072177013,1.5339599193158786,2946.031,0.024087887901822702,1.5703075157638742,-0.00030889023133529356,0.003748855632319776,0.04535554378355865,-0.020666183988131387,0.005200094468189214,0.005220113972928546,0.025614299439066457,-0.017966723707267374,4.5257499093000014e-17,9.037572422699862e-15,2.842170943040401e-14,-2.842170943040401e-14,nasa_room_ambient
B0007,432,2.0,24,1.5391372798653098,0.7695686399326549,1.557882739174612,1.5391372798653098,2955.438,0.01874545930930216,1.2179199058151966,-0.0003019720327253553,0.0030942117307109812,0.037470834840188136,-0.01773979574485636,0.005037885787234114,0.005199938455626304,0.024344884508598952,-0.01926607170461203,2.2556912246352386e-16,9.300453177949944e-15,2.842170943040401e-14,-2.842170943040401e-14,nasa_room_ambient
B0007,436,2.0,24,1.5236247972838737,0.7618123986419368,1.547756088749144,1.5236247972838737,2937.625,0.024131291465270266,1.583808002356518,-0.0003042577873732791,0.003676778682806139,0.044530348797625866,-0.020890876614505782,0.005215967503283504,0.005267971955587227,0.026408149128853697,-0.01810714483269603,-2.724125504511566e-16,9.224560981296357e-15,2.842170943040401e-14,-2.842170943040401e-14,nasa_room_ambient
B0007,440,2.0,24,1.5135813035589147,0.7567906517794574,1.5376932669653998,1.5135813035589147,2929.078,0.024111963406485026,1.5930405158804535,-0.0002963120695837473,0.0033998507939109733,0.04125314875371207,-0.019437285346814284,0.005195798037951387,0.005279094856581912,0.025277006645203937,-0.017413241155277426,4.099285014000578e-16,9.476421066221741e-15,1.4210854715202004e-14,-2.842170943040401e-14,nasa_room_ambient
B0007,444,2.0,24,1.5077850749847914,0.7538925374923957,1.531821745594043,1.5077850749847914,2918.375,0.02403667060925163,1.594170880720124,-0.00029534737338638095,0.0033701330333397845,0.04076520446791537,-0.019089476757406187,0.005229886359542526,0.005333310704141818,0.023963748129037565,-0.017578793438248308,-4.1124659947529913e-16,9.559784089868074e-15,2.842170943040401e-14,-2.842170943040401e-14,nasa_room_ambient
B0007,448,2.0,24,1.5031960676037333,0.7515980338018666,1.5272350422381067,1.5031960676037333,2919.812,0.024038974634373433,1.5991908941522388,-0.00029100472138306595,0.0033707235657256056,0.040842620737290086,-0.019116516678248555,0.005178790447297378,0.005493561734280108,0.024606406183031115,-0.017551947840613646,0.0,9.187803135101115e-15,1.4210854715202004e-14,-1.4210854715202004e-14,nasa_room_ambient
B0007,452,2.0,24,1.4978220596995881,0.7489110298497941,1.5218923228172347,1.4978220596995881,2900.422,0.024070263117646595,1.6070175333426633,-0.0002945166220491065,0.003276351571094003,0.03950331716343164,-0.01832565355043861,0.00525938440484617,0.00534144576109185,0.02386984169343309,-0.018041470101569222,1.3796946325438837e-16,8.439100840785943e-15,2.842170943040401e-14,-2.842170943040401e-14,nasa_room_ambient
B0007,456,2.0,24,1.492848534633516,0.746424267316758,1.5168948005920388,1.492848534633516,2901.375,0.024046265958522772,1.610763945615284,-0.00028919679910695045,0.0032514657980594205,0.039131572891247565,-0.018048948578672258,0.005204647055898319,0.005449166217794905,0.024655124978049336,-0.018761613530966503,3.6791856867836905e-16,9.350987174941511e-15,2.842170943040401e-14,-2.842170943040401e-14,nasa_room_ambient
B0007,460,2.0,24,1.492414389867026,0.746207194933513,1.5111920302919037,1.492414389867026,2901.187,0.01877764042487784,1.2582055327509223,-0.0002836930121200654,0.003193941066175926,0.03836693952241814,-0.017545104716586324,0.00514754035827386,0.005632413759266146,0.02370817388152835,-0.01823792187904183,-4.598982108479613e-17,9.252758840368266e-15,2.842170943040401e-14,-2.842170943040401e-14,nasa_room_ambient
B0007,464,2.0,24,1.487482776538081,0.7437413882690405,1.5116015491282355,1.487482776538081,2891.64,0.024118772590154602,1.6214488645231813,-0.00029256943451384847,0.003763989961069721,0.04530593193454896,-0.020591968693926238,0.005317522145950725,0.005656997949376884,0.02805987939930743,-0.017587462709519962,8.76643635028695e-16,9.845166774753819e-15,2.842170943040401e-14,-2.842170943040401e-14,nasa_room_ambient
B0007,468,2.0,24,1.482535148640411,0.7412675743202055,1.5066101489238448,1.482535148640411,2882.906,0.02407500028343379,1.6239075549414297,-0.000291392480779664,0.0035303992569078084,0.04256110646791464,-0.019784957503127365,0.005308823070901959,0.005550484965741577,0.02401640737441557,-0.018171949675945598,9.257885807949189e-17,8.884194463599643e-15,1.4210854715202004e-14,-2.842170943040401e-14,nasa_room_ambient
B0007,472,2.0,24,1.4827874322228984,0.7413937161114492,1.5015114940220493,1.4827874322228984,2883.265,0.01872406179915087,1.262761026446048,-0.00028363328149534986,0.0032641117137607663,0.03918446499036367,-0.0179484933155927,0.005212309850059429,0.005621528521135247,0.024559412607410458,-0.017910317094177675,7.869202936756809e-16,8.737551230786507e-15,1.4210854715202004e-14,-1.4210854715202004e-14,nasa_room_ambient
B0007,476,2.0,24,1.476971179775059,0.7384855898875295,1.50102059795082,1.476971179775059,2882.969,0.024049418175760895,1.628292989401702,-0.0002916313123647031,0.0036552262676750047,0.04395367559891851,-0.02038544994307355,0.005279098335265927,0.005784254204307024,0.026296280194589183,-0.0183166728906341,-9.257885807949189e-17,9.527304633728116e-15,2.842170943040401e-14,-2.842170943040401e-14,nasa_room_ambient
B0007,480,2.0,24,1.4819015554137276,0.7409507777068638,1.5059852824327957,1.4819015554137276,2891.656,0.024083727019068135,1.625190751105209,-0.00028573286321514836,0.003302662303358698,0.039545703767109364,-0.018515448949097207,0.004912827783862871,0.006081293308771164,0.022947675072653162,-0.03230790824405664,-8.76643635028695e-16,9.5063422438519e-15,2.842170943040401e-14,-2.842170943040401e-14,nasa_room_ambient
B0007,482,2.0,24,1.4981366198874824,0.7490683099437412,1.5168555771002252,1.4981366198874824,2901.25,0.01871895721274286,1.2494826549362867,-0.0002944926395258015,0.0032375168462866273,0.03890684406512711,-0.01832093690926813,0.005074631487841864,0.005342468013455401,0.02175949816353384,-0.019906987540553533,-5.978676741023497e-16,9.783408921176026e-15,2.842170943040401e-14,-2.842170943040401e-14,nasa_room_ambient
B0007,484,2.0,24,1.4820775214392872,0.7410387607196436,1.5060786465275733,1.4820775214392872,2891.703,0.024001125088286113,1.6194244053427074,-0.0002904550072634574,0.0034265449082378687,0.041150686385755864,-0.01946048546569132,0.005085439687071262,0.005605232215527231,0.024702433906475196,-0.018643408112517523,0.0,9.784108702171642e-15,2.842170943040401e-14,-2.842170943040401e-14,nasa_room_ambient
B0007,488,2.0,24,1.4771155312812152,0.7385577656406076,1.5012022553439803,1.4771155312812152,2883.016,0.02408672406276513,1.630659454367315,-0.00029457795833104405,0.003802376924267496,0.045590017619436,-0.021139334577503985,0.005167373246216047,0.0058193340087275575,0.027549688310938958,-0.019116781501970603,-2.777365742384756e-16,8.95410348439279e-15,2.842170943040401e-14,-2.842170943040401e-14,nasa_room_ambient
B0007,492,2.0,24,1.4720772783056488,0.7360386391528244,1.4961712368339033,1.4720772783056488,2873.453,0.024093958528254467,1.6367319082586786,-0.0002960660828566883,0.00382109142693026,0.04572214334503469,-0.021309047773781606,0.005262415409913333,0.005778420950260859,0.02702188946012196,-0.01826063145190604,4.644070168366668e-16,9.669484954304315e-15,2.842170943040401e-14,-1.4210854715202004e-14,nasa_room_ambient
B0007,496,2.0,24,1.472248013656454,0.736124006828227,1.49099872547097,1.472248013656454,2874.031,0.01875071181451604,1.273610943304793,-0.0002851532430328531,0.003256463708853211,0.03891275989065726,-0.01826255345983438,0.005105659079413849,0.005716009107853864,0.023160304405118737,-0.019472941800803945,4.644070168366668e-17,1.0807919720162785e-14,2.842170943040401e-14,-2.842170943040401e-14,nasa_room_ambient
B0007,500,2.0,24,1.4670106672274665,0.7335053336137333,1.4911499331657443,1.4670106672274665,2874.234,0.024139265938277754,1.6454731023803015,-0.00028693803338442883,0.0035453835600466397,0.04255796853795707,-0.02017810535007135,0.005095182859415206,0.005854410443379405,0.025624949121397567,-0.01897598755998775,-2.7864421010200007e-16,7.95479198948939e-15,2.842170943040401e-14,-2.842170943040401e-14,nasa_room_ambient
B0007,504,2.0,24,1.4617672495335379,0.7308836247667689,1.4858470135228168,1.4617672495335379,2864.984,0.024079763989278913,1.6473049315452215,-0.00028738055991991225,0.0034676176418376964,0.041518289068628866,-0.019680752356586728,0.005119830569959237,0.005839529908965507,0.02407297493823135,-0.01955627308079592,1.397788988380525e-16,9.729566378803356e-15,2.842170943040401e-14,-2.842170943040401e-14,nasa_room_ambient
B0007,508,2.0,24,1.4566952670489708,0.7283476335244854,1.480766580311496,1.4566952670489708,2855.093,0.024071313262525207,1.6524604566945424,-0.00028638841378579946,0.0036257960209141347,0.043471759796936266,-0.0202817902489284,0.005195533955907433,0.005836210852805988,0.02612967178054948,-0.018050187340597823,-2.8047739569477637e-16,9.288748142494729e-15,1.4210854715202004e-14,-1.4210854715202004e-14,nasa_room_ambient
B0007,512,2.0,24,1.451354972758956,0.725677486379478,1.4754538575430662,1.451354972758956,2855.625,0.024098884784110153,1.6604404323154198,-0.0002793248076995621,0.003461034554870854,0.04138873117927164,-0.01920022973572838,0.0051624006823640526,0.0059368978966223215,0.023801387295578014,-0.01868175751512413,-9.349246523159212e-17,9.002018519290603e-15,2.842170943040401e-14,-2.842170943040401e-14,nasa_room_ambient
B0007,516,2.0,24,1.451615926257375,0.7258079631286875,1.4757005074768343,1.451615926257375,2855.594,0.024084581219459444,1.6591565843146578,-0.0002820682072088012,0.003479154309422814,0.041605236081631414,-0.019558001872964387,0.00517886622406784,0.005876787666367795,0.0235028612032937,-0.01763663043025865,6.077010240053489e-16,9.16500394593802e-15,2.842170943040401e-14,-2.842170943040401e-14,nasa_room_ambient
B0007,520,2.0,24,1.4468161332173683,0.7234080666086842,1.4708954247968662,1.4468161332173683,2847.437,0.02407929157949784,1.6642952084002087,-0.0002800709170813503,0.003287265766526376,0.039071582456115486,-0.01816083521512943,0.0050682621387856674,0.005970045092388186,0.02310497083219243,-0.019042820598602024,-6.566071485571882e-16,9.067216414408395e-15,2.842170943040401e-14,-2.842170943040401e-14,nasa_room_ambient
B0007,524,2.0,24,1.4467570607768785,0.7233785303884392,1.4708968826331348,1.4467570607768785,2847.36,0.024139821856256294,1.668547022213509,-0.0002853296235647033,0.003908915132814864,0.046477480681616556,-0.02126420376009723,0.005212465796597121,0.00612844143739665,0.02894989566037509,-0.01906587974704843,-3.752040848898219e-16,9.442972613090908e-15,2.842170943040401e-14,-2.842170943040401e-14,nasa_room_ambient
B0007,528,2.0,24,1.4413797481446793,0.7206898740723396,1.4654556241575716,1.4413797481446793,2837.328,0.024075876012892294,1.6703353882890593,-0.0002855463895706751,0.003884357345833744,0.04625135702419826,-0.02136033484347874,0.0052704073978757215,0.006089717486365301,0.026237573027296346,-0.019099649066423696,-6.117255340980995e-16,9.267605704469244e-15,2.842170943040401e-14,-2.842170943040401e-14,nasa_room_ambient
B0007,532,2.0,24,1.4362456252208178,0.7181228126104089,1.4603209432102198,1.4362456252208178,2837.281,0.02407531798940199,1.6762674549975038,-0.0002777256508082943,0.0034904687162976163,0.04158880596041803,-0.019384163279424216,0.005192859570304011,0.0061732252104221225,0.02426005522634389,-0.01884757816624516,6.587813444133379e-16,8.551220285363265e-15,2.842170943040401e-14,-2.842170943040401e-14,nasa_room_ambient
B0007,536,2.0,24,1.4368154153924828,0.7184077076962414,1.4609322429317204,1.4368154153924828,2838.515,0.024116827539237606,1.6784917033096987,-0.00028187094775459934,0.0036960417942175808,0.04400036443771384,-0.020756552636653755,0.005172790619006462,0.006300595212329655,0.02718720862087176,-0.020681429079390058,-6.117255340980995e-16,8.593710280395985e-15,2.842170943040401e-14,-2.842170943040401e-14,nasa_room_ambient
B0007,540,2.0,24,1.4362945145860047,0.7181472572930023,1.4603511420883717,1.4362945145860047,2828.328,0.024056627502367034,1.6749090982430632,-0.0002868498078218831,0.0038936799422514146,0.04638490315309926,-0.02159256840276852,0.0052977368126369785,0.0061146120369906555,0.026511012243317644,-0.01842371777887833,9.442428382194023e-17,8.972294622528855e-15,1.4210854715202004e-14,-1.4210854715202004e-14,nasa_room_ambient
B0007,544,2.0,24,1.4418575315878015,0.7209287657939007,1.4659269074832493,1.4418575315878015,2838.265,0.024069375895447775,1.6693310793988163,-0.0002841332760050271,0.003940876950489667,0.04671696747133362,-0.021082506295301548,0.005315966418636096,0.006334454633390651,0.02972694959424027,-0.019867639431188966,3.2939067220666897e-16,8.609155957323253e-15,1.4210854715202004e-14,-2.842170943040401e-14,nasa_room_ambient
B0007,547,2.0,24,1.4672063484781797,0.7336031742390898,1.4859848471209944,1.4672063484781797,2864.547,0.018778498642814778,1.2798812288600216,-0.00029090981939495944,0.00317819240405229,0.037838131360009436,-0.017829037795462827,0.005081973062470749,0.005642448984841155,0.021972450532854904,-0.017785489830503827,3.7274373023480665e-16,8.289882572411467e-15,2.842170943040401e-14,-1.4210854715202004e-14,nasa_room_ambient
B0007,551,2.0,24,1.4518640367848885,0.7259320183924443,1.4759319967402562,1.4518640367848885,2846.39,0.0240679599553677,1.6577282269946925,-0.0002925900635449404,0.0037410050781365306,0.044611115565855064,-0.021146637081141506,0.005226683351022452,0.005814081996286988,0.02533409542908016,-0.01791812614981625,-3.752040848898219e-16,9.513291988387345e-15,2.842170943040401e-14,-2.842170943040401e-14,nasa_room_ambient
B0007,555,2.0,24,1.4471379752748499,0.7235689876374249,1.465942902509514,1.4471379752748499,2837.969,0.018804927234664204,1.299456413690799,-0.00028411404450268905,0.003214025351530968,0.03811371692016258,-0.01775260753200468,0.005114397019045343,0.005840493298297896,0.02225093237528153,-0.017934895635198345,-1.0352278269352453e-15,9.480081748391682e-15,2.842170943040401e-14,-2.842170943040401e-14,nasa_room_ambient
B0007,559,2.0,24,1.441790586562399,0.7208952932811995,1.460527747476788,1.441790586562399,2838.156,0.01873716091438893,1.2995757559399217,-0.000280293265615556,0.0032554076898632547,0.03860800727218505,-0.017889187096833875,0.005083576891197682,0.00599734488622267,0.022509644704789444,-0.01804459230266975,-2.3527905157619213e-16,9.284792264260298e-15,2.842170943040401e-14,-2.842170943040401e-14,nasa_room_ambient
B0007,563,2.0,24,1.431630947911111,0.7158154739555554,1.4556917297252383,1.431630947911111,2829.843,0.024060781814127408,1.6806553287517592,-0.000279847131790417,0.003325560011519153,0.03938963115626522,-0.01826801286332007,0.0051272362804690086,0.00603163881039016,0.02207548617055277,-0.018171616409498492,-4.7212141910970113e-17,9.230668013688053e-15,2.842170943040401e-14,-2.842170943040401e-14,nasa_room_ambient
B0007,567,2.0,24,1.4318084249673686,0.7159042124836843,1.4559679028525339,1.4318084249673686,2829.625,0.02415947788516526,1.687340112258095,-0.00028464793183276906,0.003941837700365509,0.04668727793938071,-0.021460444916422558,0.005226491877635733,0.0062343381150454045,0.027027098876854172,-0.01851759755128124,2.360607095548506e-16,9.154773974691642e-15,1.4210854715202004e-14,-1.4210854715202004e-14,nasa_room_ambient
B0007,571,2.0,24,1.4262562585106868,0.7131281292553434,1.4503068454064496,1.4262562585106868,2819.437,0.024050586895762782,1.686273890280887,-0.0002816994550567581,0.0034436598907432595,0.04086294311773224,-0.019182929008558475,0.00515687020419598,0.006092118767083424,0.022827713896552915,-0.018193178375463193,-5.684341886080802e-16,9.89739527443239e-15,2.842170943040401e-14,-2.842170943040401e-14,nasa_room_ambient
B0007,575,2.0,24,1.4260877528924913,0.7130438764462457,1.4448261511933127,1.4260877528924913,2819.579,0.018738398300821357,1.3139723178194906,-0.0002760122636483245,0.003262064663816885,0.03852546582077428,-0.01773083681271624,0.0050940254034452315,0.006174091908629857,0.02133144349849525,-0.01805850433522571,-6.631732200427602e-16,8.177795048732744e-15,1.4210854715202004e-14,-2.842170943040401e-14,nasa_room_ambient
